"","leg_id","type","name","committee_id","bill_id"
"21150","TXL000206","primary","Uresti",NA,"SB 1588"
"21151","TXL000211","primary","Whitmire",NA,"SB 1588"
"21152","TXL000195","cosponsor","Hinojosa",NA,"SB 1588"
"21153","TXL000312","cosponsor","Menéndez",NA,"SB 1588"
"21154","TXL000707","cosponsor","Miles",NA,"SB 1588"
"21155","TXL000414","cosponsor","Rodríguez",NA,"SB 1588"
"21156","TXL000210","cosponsor","West",NA,"SB 1588"
"21157","TXL000462","primary","Simmons",NA,"SB 1588"
"21158","TXL000211","primary","Whitmire",NA,"SB 1976"
"21159","TXL000454","primary","Paddie",NA,"SB 1976"
"21160","TXL000312","primary","Menéndez",NA,"SB 1793"
"21161","TXL000198","primary","Lucio",NA,"SB 2291"
"21162","TXL000482","cosponsor","Bettencourt",NA,"SB 2291"
"21163","TXL000198","primary","Lucio",NA,"SR 813"
"21164","TXL000716","primary","Hughes",NA,"SR 820"
"21165","TXL000716","primary","Hughes",NA,"SR 819"
"21166","TXL000405","primary","Schwertner",NA,"SR 814"
"21167","TXL000195","primary","Hinojosa",NA,"SR 816"
"21168","TXL000271","primary","Hancock",NA,"SR 817"
"21169","TXL000419","primary","Campbell",NA,"SR 818"
"21170","TXL000405","primary","Schwertner",NA,"SR 815"
"21171","TXL000479","primary","Huffines",NA,"SB 259"
"21172","TXL000684","primary","Neave",NA,"SB 259"
"21173","TXL000350","primary","Taylor, Van",NA,"SB 226"
"21174","TXL000473","primary","Garcia",NA,"SB 128"
"21175","TXL000419","cosponsor","Campbell",NA,"SB 128"
"21176","TXL000352","primary","Thompson, Senfronia",NA,"SB 128"
"21177","TXL000482","primary","Bettencourt",NA,"SB 488"
"21178","TXL000198","primary","Lucio",NA,"SB 488"
"21179","TXL000487","cosponsor","Burton",NA,"SB 488"
"21180","TXL000503","cosponsor","Hall",NA,"SB 488"
"21181","TXL000479","cosponsor","Huffines",NA,"SB 488"
"21182","TXL000297","cosponsor","Kolkhorst",NA,"SB 488"
"21183","TXL000387","primary","Kuempel",NA,"SB 488"
"21184","TXL000198","primary","Lucio",NA,"SB 529"
"21185","TXL000438","primary","González, Mary",NA,"SB 529"
"21186","TXL000414","primary","Rodríguez",NA,"SB 568"
"21187","TXL000240","primary","Creighton",NA,"SB 594"
"21188","TXL000463","primary","Springer",NA,"SB 594"
"21189","TXL000479","primary","Huffines",NA,"SB 610"
"21190","TXL000419","cosponsor","Campbell",NA,"SB 610"
"21191","TXL000350","primary","Taylor, Van",NA,"SB 504"
"21192","TXL000482","cosponsor","Bettencourt",NA,"SB 504"
"21193","TXL000503","cosponsor","Hall",NA,"SB 504"
"21194","TXL000199","cosponsor","Nelson",NA,"SB 504"
"21195","TXL000213","cosponsor","Zaffirini",NA,"SB 504"
"21196","TXL000264","primary","Geren",NA,"SB 504"
"21197","TXL000350","primary","Taylor, Van",NA,"SB 653"
"21198","TXL000378","primary","Davis, Sarah",NA,"SB 653"
"21199","TXL000364","primary","Birdwell",NA,"SB 706"
"21200","TXL000441","primary","Kacal",NA,"SB 706"
"21201","TXL000350","primary","Taylor, Van",NA,"SB 717"
"21202","TXL000473","cosponsor","Garcia",NA,"SB 717"
"21203","TXL000195","cosponsor","Hinojosa",NA,"SB 717"
"21204","TXL000198","cosponsor","Lucio",NA,"SB 717"
"21205","TXL000206","cosponsor","Uresti",NA,"SB 717"
"21206","TXL000213","cosponsor","Zaffirini",NA,"SB 717"
"21207","TXL000378","primary","Davis, Sarah",NA,"SB 717"
"21208","TXL000196","primary","Huffman",NA,"SB 763"
"21209","TXL000379","primary","Frullo",NA,"SB 763"
"21210","TXL000312","primary","Menéndez",NA,"SB 758"
"21211","TXL000213","cosponsor","Zaffirini",NA,"SB 758"
"21212","TXL000457","primary","Rodriguez, Justin",NA,"SB 758"
"21213","TXL000206","primary","Uresti",NA,"SB 881"
"21214","TXL000452","primary","Nevárez",NA,"SB 881"
"21215","TXL000482","primary","Bettencourt",NA,"SB 870"
"21216","TXL000716","primary","Hughes",NA,"SB 929"
"21217","TXL000466","primary","Thompson, Ed",NA,"SB 929"
"21218","TXL000271","primary","Hancock",NA,"SB 1003"
"21219","TXL000454","primary","Paddie",NA,"SB 1003"
"21220","TXL000196","primary","Huffman",NA,"SB 911"
"21221","TXL000716","cosponsor","Hughes",NA,"SB 911"
"21222","TXL000463","primary","Springer",NA,"SB 911"
"21223","TXL000271","primary","Hancock",NA,"SB 951"
"21224","TXL000705","cosponsor","Buckingham",NA,"SB 951"
"21225","TXL000203","primary","Seliger",NA,"SB 1086"
"21226","TXL000253","primary","Elkins",NA,"SB 1086"
"21227","TXL000705","primary","Buckingham",NA,"SB 1151"
"21228","TXL000482","cosponsor","Bettencourt",NA,"SB 1151"
"21229","TXL000487","cosponsor","Burton",NA,"SB 1151"
"21230","TXL000419","cosponsor","Campbell",NA,"SB 1151"
"21231","TXL000503","cosponsor","Hall",NA,"SB 1151"
"21232","TXL000297","cosponsor","Kolkhorst",NA,"SB 1151"
"21233","TXL000349","cosponsor","Taylor, Larry",NA,"SB 1151"
"21234","TXL000200","primary","Nichols",NA,"SB 1145"
"21235","TXL000245","primary","Deshotel",NA,"SB 1145"
"21236","TXL000496","primary","Phelan",NA,"SB 1145"
"21237","TXL000419","primary","Campbell",NA,"SB 1176"
"21238","TXL000268","primary","Guillen",NA,"SB 1176"
"21239","TXL000196","primary","Huffman",NA,"SB 1299"
"21240","TXL000253","primary","Elkins",NA,"SB 1299"
"21241","TXL000312","primary","Menéndez",NA,"SB 1369"
"21242","TXL000213","cosponsor","Zaffirini",NA,"SB 1369"
"21243","TXL000503","primary","Hall",NA,"SB 2095"
"21244","TXL000482","cosponsor","Bettencourt",NA,"SB 2095"
"21245","TXL000297","cosponsor","Kolkhorst",NA,"SB 2095"
"21246","TXL000198","primary","Lucio",NA,"SB 1692"
"21247","TXL000206","primary","Uresti",NA,"SB 1855"
"21248","TXL000707","primary","Miles",NA,"SB 1739"
"21249","TXL000705","cosponsor","Buckingham",NA,"SB 1739"
"21250","TXL000473","cosponsor","Garcia",NA,"SB 1739"
"21251","TXL000195","cosponsor","Hinojosa",NA,"SB 1739"
"21252","TXL000350","cosponsor","Taylor, Van",NA,"SB 1739"
"21253","TXL000206","cosponsor","Uresti",NA,"SB 1739"
"21254","TXL000269","primary","Gutierrez",NA,"SB 1739"
"21255","TXL000297","primary","Kolkhorst",NA,"SB 1927"
"21256","TXL000334","primary","Raymond",NA,"SB 1927"
"21257","TXL000297","primary","Kolkhorst",NA,"SB 1971"
"21258","TXL000705","primary","Buckingham",NA,"SB 1971"
"21259","TXL000400","primary","Perry",NA,"SB 1576"
"21260","TXL000442","primary","King, Ken",NA,"SB 1576"
"21261","TXL000503","primary","Hall",NA,"SB 1786"
"21262","TXL000716","primary","Hughes",NA,"SB 1942"
"21263","TXL000482","cosponsor","Bettencourt",NA,"SB 1942"
"21264","TXL000503","cosponsor","Hall",NA,"SB 1942"
"21265","TXL000350","cosponsor","Taylor, Van",NA,"SB 1942"
"21266","TXL000689","primary","Hefner",NA,"SB 1942"
"21267","TXL000213","primary","Zaffirini",NA,"SB 1500"
"21268","TXL000387","primary","Kuempel",NA,"SB 1500"
"21269","TXL000312","primary","Menéndez",NA,"SB 1881"
"21270","TXL000206","cosponsor","Uresti",NA,"SB 1881"
"21271","TXL000195","primary","Hinojosa",NA,"SB 1875"
"21272","TXL000349","primary","Taylor, Larry",NA,"SB 1560"
"21273","TXL000208","primary","Watson",NA,"SB 1642"
"21274","TXL000405","primary","Schwertner",NA,"SB 1981"
"21275","TXL000240","primary","Creighton",NA,"SB 2020"
"21276","TXL000213","cosponsor","Zaffirini",NA,"SB 2020"
"21277","TXL000195","primary","Hinojosa",NA,"SB 1390"
"21278","TXL000481","primary","Wray",NA,"SB 1390"
"21279","TXL000198","primary","Lucio",NA,"SB 1696"
"21280","TXL000716","primary","Hughes",NA,"SR 743"
"21281","TXL000198","primary","Lucio",NA,"SR 791"
"21282","TXL000195","primary","Hinojosa",NA,"SR 791"
"21283","TXL000213","primary","Zaffirini",NA,"SR 791"
"21284","TXL000364","primary","Birdwell",NA,"SR 812"
"21285","TXL000206","primary","Uresti",NA,"SR 807"
"21286","TXL000419","primary","Campbell",NA,"SR 784"
"21287","TXL000350","primary","Taylor, Van",NA,"SR 806"
"21288","TXL000208","primary","Watson",NA,"SR 804"
"21289","TXL000364","primary","Birdwell",NA,"SR 811"
"21290","TXL000364","primary","Birdwell",NA,"SR 810"
"21291","TXL000206","primary","Uresti",NA,"SR 808"
"21292","TXL000213","primary","Zaffirini",NA,"SR 809"
"21293","TXL000419","primary","Campbell",NA,"SR 809"
"21294","TXL000206","primary","Uresti",NA,"SR 805"
"21295","TXL000707","primary","Miles",NA,"SCR 54"
"21296","TXL000479","primary","Huffines",NA,"SR 768"
"21297","TXL000400","primary","Perry",NA,"SB 379"
"21298","TXL000479","primary","Huffines",NA,"SB 115"
"21299","TXL000473","cosponsor","Garcia",NA,"SB 115"
"21300","TXL000297","cosponsor","Kolkhorst",NA,"SB 115"
"21301","TXL000405","cosponsor","Schwertner",NA,"SB 115"
"21302","TXL000211","cosponsor","Whitmire",NA,"SB 115"
"21303","TXL000213","cosponsor","Zaffirini",NA,"SB 115"
"21304","TXL000283","primary","Howard",NA,"SB 115"
"21305","TXL000297","primary","Kolkhorst",NA,"SB 400"
"21306","TXL000503","primary","Hall",NA,"SCR 5"
"21307","TXL000473","primary","Garcia",NA,"SB 462"
"21308","TXL000414","primary","Rodríguez",NA,"SB 462"
"21309","TXL000213","cosponsor","Zaffirini",NA,"SB 462"
"21310","TXL000203","primary","Seliger",NA,"SB 19"
"21311","TXL000199","cosponsor","Nelson",NA,"SB 19"
"21312","TXL000203","primary","Seliger",NA,"SB 18"
"21313","TXL000482","cosponsor","Bettencourt",NA,"SB 18"
"21314","TXL000503","cosponsor","Hall",NA,"SB 18"
"21315","TXL000479","cosponsor","Huffines",NA,"SB 18"
"21316","TXL000199","cosponsor","Nelson",NA,"SB 18"
"21317","TXL000200","cosponsor","Nichols",NA,"SB 18"
"21318","TXL000196","primary","Huffman",NA,"SB 576"
"21319","TXL000482","cosponsor","Bettencourt",NA,"SB 576"
"21320","TXL000473","cosponsor","Garcia",NA,"SB 576"
"21321","TXL000195","cosponsor","Hinojosa",NA,"SB 576"
"21322","TXL000198","cosponsor","Lucio",NA,"SB 576"
"21323","TXL000312","cosponsor","Menéndez",NA,"SB 576"
"21324","TXL000199","cosponsor","Nelson",NA,"SB 576"
"21325","TXL000210","cosponsor","West",NA,"SB 576"
"21326","TXL000213","cosponsor","Zaffirini",NA,"SB 576"
"21327","TXL000405","primary","Schwertner",NA,"SB 626"
"21328","TXL000364","primary","Birdwell",NA,"SB 626"
"21329","TXL000487","primary","Burton",NA,"SB 626"
"21330","TXL000240","primary","Creighton",NA,"SB 626"
"21331","TXL000503","primary","Hall",NA,"SB 626"
"21332","TXL000479","primary","Huffines",NA,"SB 626"
"21333","TXL000196","primary","Huffman",NA,"SB 626"
"21334","TXL000297","primary","Kolkhorst",NA,"SB 626"
"21335","TXL000200","primary","Nichols",NA,"SB 626"
"21336","TXL000203","primary","Seliger",NA,"SB 626"
"21337","TXL000213","primary","Zaffirini",NA,"SB 626"
"21338","TXL000482","cosponsor","Bettencourt",NA,"SB 626"
"21339","TXL000405","primary","Schwertner",NA,"SB 627"
"21340","TXL000364","primary","Birdwell",NA,"SB 627"
"21341","TXL000487","primary","Burton",NA,"SB 627"
"21342","TXL000240","primary","Creighton",NA,"SB 627"
"21343","TXL000503","primary","Hall",NA,"SB 627"
"21344","TXL000479","primary","Huffines",NA,"SB 627"
"21345","TXL000297","primary","Kolkhorst",NA,"SB 627"
"21346","TXL000200","primary","Nichols",NA,"SB 627"
"21347","TXL000203","primary","Seliger",NA,"SB 627"
"21348","TXL000213","primary","Zaffirini",NA,"SB 627"
"21349","TXL000482","primary","Bettencourt",NA,"SB 655"
"21350","TXL000419","primary","Campbell",NA,"SB 655"
"21351","TXL000503","primary","Hall",NA,"SB 655"
"21352","TXL000240","cosponsor","Creighton",NA,"SB 655"
"21353","TXL000479","cosponsor","Huffines",NA,"SB 655"
"21354","TXL000190","primary","Estes",NA,"SB 822"
"21355","TXL000707","primary","Miles",NA,"SB 822"
"21356","TXL000210","primary","West",NA,"SB 822"
"21357","TXL000503","cosponsor","Hall",NA,"SB 822"
"21358","TXL000198","cosponsor","Lucio",NA,"SB 822"
"21359","TXL000405","cosponsor","Schwertner",NA,"SB 822"
"21360","TXL000349","cosponsor","Taylor, Larry",NA,"SB 822"
"21361","TXL000405","primary","Schwertner",NA,"SB 979"
"21362","TXL000240","cosponsor","Creighton",NA,"SB 979"
"21363","TXL000297","cosponsor","Kolkhorst",NA,"SB 979"
"21364","TXL000400","primary","Perry",NA,"SB 862"
"21365","TXL000211","primary","Whitmire",NA,"SB 884"
"21366","TXL000482","primary","Bettencourt",NA,"SB 884"
"21367","TXL000240","primary","Creighton",NA,"SB 884"
"21368","TXL000473","primary","Garcia",NA,"SB 884"
"21369","TXL000297","primary","Kolkhorst",NA,"SB 884"
"21370","TXL000198","primary","Lucio",NA,"SB 884"
"21371","TXL000707","primary","Miles",NA,"SB 884"
"21372","TXL000349","primary","Taylor, Larry",NA,"SB 884"
"21373","TXL000707","primary","Miles",NA,"SB 1269"
"21374","TXL000473","cosponsor","Garcia",NA,"SB 1269"
"21375","TXL000211","cosponsor","Whitmire",NA,"SB 1269"
"21376","TXL000350","primary","Taylor, Van",NA,"SB 1239"
"21377","TXL000206","primary","Uresti",NA,"SB 1317"
"21378","TXL000210","primary","West",NA,"SB 1931"
"21379","TXL000213","primary","Zaffirini",NA,"SB 1870"
"21380","TXL000297","primary","Kolkhorst",NA,"SB 1554"
"21381","TXL000363","primary","Zerwas",NA,"SB 1554"
"21382","TXL000364","primary","Birdwell",NA,"SB 1729"
"21383","TXL000213","cosponsor","Zaffirini",NA,"SB 1729"
"21384","TXL000716","primary","Hughes",NA,"SB 1736"
"21385","TXL000503","cosponsor","Hall",NA,"SB 1736"
"21386","TXL000463","primary","Springer",NA,"SB 1736"
"21387","TXL000203","primary","Seliger",NA,"SB 2119"
"21388","TXL000240","primary","Creighton",NA,"SB 2119"
"21389","TXL000482","cosponsor","Bettencourt",NA,"SB 2119"
"21390","TXL000210","primary","West",NA,"SB 2122"
"21391","TXL000350","cosponsor","Taylor, Van",NA,"SB 2122"
"21392","TXL000503","primary","Hall",NA,"SB 2094"
"21393","TXL000400","primary","Perry",NA,"SB 2094"
"21394","TXL000482","cosponsor","Bettencourt",NA,"SB 2094"
"21395","TXL000195","primary","Hinojosa",NA,"SB 1505"
"21396","TXL000419","primary","Campbell",NA,"SB 1505"
"21397","TXL000707","primary","Miles",NA,"SB 1742"
"21398","TXL000235","primary","Coleman",NA,"SB 1742"
"21399","TXL000414","primary","Rodríguez",NA,"SB 1597"
"21400","TXL000210","primary","West",NA,"SB 1467"
"21401","TXL000391","primary","Lozano",NA,"SB 1467"
"21402","TXL000268","primary","Guillen",NA,"SB 1467"
"21403","TXL000208","primary","Watson",NA,"SB 1644"
"21404","TXL000206","primary","Uresti",NA,"SB 1785"
"21405","TXL000312","cosponsor","Menéndez",NA,"SB 1785"
"21406","TXL000271","primary","Hancock",NA,"SR 801"
"21407","TXL000716","primary","Hughes",NA,"SR 799"
"21408","TXL000716","primary","Hughes",NA,"SR 798"
"21409","TXL000213","primary","Zaffirini",NA,"SR 803"
"21410","TXL000213","primary","Zaffirini",NA,"SR 802"
"21411","TXL000203","primary","Seliger",NA,"SR 800"
"21412","TXL000482","primary","Bettencourt",NA,"SB 151"
"21413","TXL000350","cosponsor","Taylor, Van",NA,"SB 151"
"21414","TXL000208","primary","Watson",NA,"SB 347"
"21415","TXL000705","cosponsor","Buckingham",NA,"SB 347"
"21416","TXL000496","primary","Phelan",NA,"SB 347"
"21417","TXL000199","primary","Nelson",NA,"SB 75"
"21418","TXL000325","primary","Parker",NA,"SB 75"
"21419","TXL000213","primary","Zaffirini",NA,"SB 278"
"21420","TXL000473","cosponsor","Garcia",NA,"SB 278"
"21421","TXL000213","primary","Zaffirini",NA,"SB 247"
"21422","TXL000271","primary","Hancock",NA,"SB 452"
"21423","TXL000325","primary","Parker",NA,"SB 452"
"21424","TXL000479","primary","Huffines",NA,"SB 459"
"21425","TXL000297","cosponsor","Kolkhorst",NA,"SB 459"
"21426","TXL000400","cosponsor","Perry",NA,"SB 459"
"21427","TXL000405","cosponsor","Schwertner",NA,"SB 459"
"21428","TXL000297","primary","Kolkhorst",NA,"SB 551"
"21429","TXL000419","primary","Campbell",NA,"SB 659"
"21430","TXL000707","primary","Miles",NA,"SB 793"
"21431","TXL000210","cosponsor","West",NA,"SB 793"
"21432","TXL000190","primary","Estes",NA,"SB 832"
"21433","TXL000190","primary","Estes",NA,"SJR 38"
"21434","TXL000364","cosponsor","Birdwell",NA,"SJR 38"
"21435","TXL000199","cosponsor","Nelson",NA,"SJR 38"
"21436","TXL000242","primary","Darby",NA,"SJR 38"
"21437","TXL000400","primary","Perry",NA,"SB 843"
"21438","TXL000278","primary","Herrero",NA,"SB 843"
"21439","TXL000317","primary","Moody",NA,"SB 843"
"21440","TXL000297","primary","Kolkhorst",NA,"SB 812"
"21441","TXL000482","primary","Bettencourt",NA,"SB 946"
"21442","TXL000210","primary","West",NA,"SB 1185"
"21443","TXL000705","primary","Buckingham",NA,"SB 1294"
"21444","TXL000482","cosponsor","Bettencourt",NA,"SB 1294"
"21445","TXL000350","primary","Taylor, Van",NA,"SB 1386"
"21446","TXL000190","primary","Estes",NA,"SB 1386"
"21447","TXL000299","primary","Laubenberg",NA,"SB 1386"
"21448","TXL000208","primary","Watson",NA,"SB 1654"
"21449","TXL000433","primary","Dale",NA,"SB 1654"
"21450","TXL000349","primary","Taylor, Larry",NA,"SB 2051"
"21451","TXL000482","cosponsor","Bettencourt",NA,"SB 2051"
"21452","TXL000206","primary","Uresti",NA,"SB 1713"
"21453","TXL000198","primary","Lucio",NA,"SB 1683"
"21454","TXL000473","primary","Garcia",NA,"SB 1587"
"21455","TXL000400","cosponsor","Perry",NA,"SB 1587"
"21456","TXL000208","primary","Watson",NA,"SB 1646"
"21457","TXL000240","primary","Creighton",NA,"SB 1443"
"21458","TXL000405","cosponsor","Schwertner",NA,"SB 1443"
"21459","TXL000190","primary","Estes",NA,"SB 1835"
"21460","TXL000405","primary","Schwertner",NA,"SB 1413"
"21461","TXL000329","primary","Phillips",NA,"SB 1413"
"21462","TXL000405","primary","Schwertner",NA,"SB 1980"
"21463","TXL000350","primary","Taylor, Van",NA,"SB 1561"
"21464","TXL000297","cosponsor","Kolkhorst",NA,"SB 1561"
"21465","TXL000400","primary","Perry",NA,"SB 1392"
"21466","TXL000414","primary","Rodríguez",NA,"SB 2026"
"21467","TXL000271","primary","Hancock",NA,"SB 2066"
"21468","TXL000479","primary","Huffines",NA,"SB 2168"
"21469","TXL000240","primary","Creighton",NA,"SB 1605"
"21470","TXL000716","primary","Hughes",NA,"SCR 47"
"21471","TXL000716","primary","Hughes",NA,"SR 796"
"21472","TXL000206","primary","Uresti",NA,"SR 770"
"21473","TXL000312","primary","Menéndez",NA,"SR 770"
"21474","TXL000190","primary","Estes",NA,"SR 781"
"21475","TXL000297","primary","Kolkhorst",NA,"SR 794"
"21476","TXL000200","primary","Nichols",NA,"SR 793"
"21477","TXL000200","primary","Nichols",NA,"SR 792"
"21478","TXL000312","primary","Menéndez",NA,"SR 797"
"21479","TXL000206","primary","Uresti",NA,"SR 797"
"21480","TXL000213","primary","Zaffirini",NA,"SR 797"
"21481","TXL000503","primary","Hall",NA,"SB 83"
"21482","TXL000482","cosponsor","Bettencourt",NA,"SB 83"
"21483","TXL000419","cosponsor","Campbell",NA,"SB 83"
"21484","TXL000240","cosponsor","Creighton",NA,"SB 83"
"21485","TXL000190","cosponsor","Estes",NA,"SB 83"
"21486","TXL000479","cosponsor","Huffines",NA,"SB 83"
"21487","TXL000297","cosponsor","Kolkhorst",NA,"SB 83"
"21488","TXL000199","cosponsor","Nelson",NA,"SB 83"
"21489","TXL000349","cosponsor","Taylor, Larry",NA,"SB 83"
"21490","TXL000211","cosponsor","Whitmire",NA,"SB 83"
"21491","TXL000196","primary","Huffman",NA,"SB 13"
"21492","TXL000482","primary","Bettencourt",NA,"SB 13"
"21493","TXL000364","primary","Birdwell",NA,"SB 13"
"21494","TXL000487","primary","Burton",NA,"SB 13"
"21495","TXL000419","primary","Campbell",NA,"SB 13"
"21496","TXL000271","primary","Hancock",NA,"SB 13"
"21497","TXL000479","primary","Huffines",NA,"SB 13"
"21498","TXL000297","primary","Kolkhorst",NA,"SB 13"
"21499","TXL000400","primary","Perry",NA,"SB 13"
"21500","TXL000405","primary","Schwertner",NA,"SB 13"
"21501","TXL000350","primary","Taylor, Van",NA,"SB 13"
"21502","TXL000199","cosponsor","Nelson",NA,"SB 13"
"21503","TXL000200","cosponsor","Nichols",NA,"SB 13"
"21504","TXL000350","primary","Taylor, Van",NA,"SB 444"
"21505","TXL000482","cosponsor","Bettencourt",NA,"SB 444"
"21506","TXL000211","primary","Whitmire",NA,"SB 581"
"21507","TXL000473","cosponsor","Garcia",NA,"SB 581"
"21508","TXL000216","primary","Alvarado",NA,"SB 581"
"21509","TXL000350","primary","Taylor, Van",NA,"SB 14"
"21510","TXL000482","primary","Bettencourt",NA,"SB 14"
"21511","TXL000364","primary","Birdwell",NA,"SB 14"
"21512","TXL000705","primary","Buckingham",NA,"SB 14"
"21513","TXL000240","primary","Creighton",NA,"SB 14"
"21514","TXL000503","primary","Hall",NA,"SB 14"
"21515","TXL000271","primary","Hancock",NA,"SB 14"
"21516","TXL000479","primary","Huffines",NA,"SB 14"
"21517","TXL000196","primary","Huffman",NA,"SB 14"
"21518","TXL000716","primary","Hughes",NA,"SB 14"
"21519","TXL000297","primary","Kolkhorst",NA,"SB 14"
"21520","TXL000198","primary","Lucio",NA,"SB 14"
"21521","TXL000199","primary","Nelson",NA,"SB 14"
"21522","TXL000200","primary","Nichols",NA,"SB 14"
"21523","TXL000400","primary","Perry",NA,"SB 14"
"21524","TXL000414","primary","Rodríguez",NA,"SB 14"
"21525","TXL000405","primary","Schwertner",NA,"SB 14"
"21526","TXL000203","primary","Seliger",NA,"SB 14"
"21527","TXL000208","primary","Watson",NA,"SB 14"
"21528","TXL000210","primary","West",NA,"SB 14"
"21529","TXL000211","primary","Whitmire",NA,"SB 14"
"21530","TXL000419","cosponsor","Campbell",NA,"SB 14"
"21531","TXL000190","cosponsor","Estes",NA,"SB 14"
"21532","TXL000473","cosponsor","Garcia",NA,"SB 14"
"21533","TXL000195","cosponsor","Hinojosa",NA,"SB 14"
"21534","TXL000206","cosponsor","Uresti",NA,"SB 14"
"21535","TXL000213","cosponsor","Zaffirini",NA,"SB 14"
